TIME,REP_AIRP,UNIT,TRA_MEAS,AIRLINE,Value,Flag and Footnotes
2019M08,SAINT-ETIENNE-LOIRE airport,Passenger,Passengers carried,All airlines,:,
2019M08,CARCASSONNE-SALVAZA airport,Passenger,Passengers carried,All airlines,:,
2019M08,MARSEILLE-PROVENCE airport,Passenger,Passengers carried,All airlines,:,
2019M08,NICE-COTE D AZUR airport,Passenger,Passengers carried,All airlines,:,
2019M08,PERPIGNAN RIVESALTES airport,Passenger,Passengers carried,All airlines,:,
2019M08,LE CASTELLET airport,Passenger,Passengers carried,All airlines,:,
2019M08,MONTPELLIER MEDITERRANEE airport,Passenger,Passengers carried,All airlines,:,
2019M08,BEZIERS-VIAS airport,Passenger,Passengers carried,All airlines,:,
2019M08,AVIGNON-CAUMONT airport,Passenger,Passengers carried,All airlines,:,
2019M08,BEAUVAIS-TILLE airport,Passenger,Passengers carried,All airlines,:,
2019M08,LE HAVRE-OCTEVILLE airport,Passenger,Passengers carried,All airlines,:,
2019M08,CHALONS-VATRY airport,Passenger,Passengers carried,All airlines,:,
2019M08,ROUEN-VALLEE DE SEINE airport,Passenger,Passengers carried,All airlines,:,
2019M08,TOURS VAL DE LOIRE airport,Passenger,Passengers carried,All airlines,:,
2019M08,PARIS-LE BOURGET airport,Passenger,Passengers carried,All airlines,:,
2019M08,PARIS-CHARLES DE GAULLE airport,Passenger,Passengers carried,All airlines,:,
2019M08,PARIS-ORLY airport,Passenger,Passengers carried,All airlines,:,
2019M08,LILLE-LESQUIN airport,Passenger,Passengers carried,All airlines,:,
2019M08,BREST-BRETAGNE airport,Passenger,Passengers carried,All airlines,:,
2019M08,CHERBOURG-MAUPERTUS airport,Passenger,Passengers carried,All airlines,:,
2019M08,DINARD PLEURTUIT SAINT MALO airport,Passenger,Passengers carried,All airlines,:,
2019M08,DEAUVILLE-NORMANDIE airport,Passenger,Passengers carried,All airlines,:,
2019M08,LORIENT-LANN-BIHOUE airport,Passenger,Passengers carried,All airlines,:,
2019M08,CAEN-CARPIQUET airport,Passenger,Passengers carried,All airlines,:,
2019M08,LE MANS-ARNAGE airport,Passenger,Passengers carried,All airlines,:,
2019M08,RENNES SAINT JACQUES airport,Passenger,Passengers carried,All airlines,:,
2019M08,LANNION airport,Passenger,Passengers carried,All airlines,:,
2019M08,QUIMPER-PLUGUFFAN airport,Passenger,Passengers carried,All airlines,:,
2019M08,NANTES ATLANTIQUE airport,Passenger,Passengers carried,All airlines,:,
2019M08,SAINT BRIEUC ARMOR airport,Passenger,Passengers carried,All airlines,:,
2019M08,SAINT-NAZAIRE-MONTOIR airport,Passenger,Passengers carried,All airlines,:,
2019M08,BALE-MULHOUSE airport,Passenger,Passengers carried,All airlines,:,
2019M08,DIJON-LONGVIC airport,Passenger,Passengers carried,All airlines,:,
2019M08,EPINAL-MIRECOURT airport,Passenger,Passengers carried,All airlines,:,
2019M08,BRIVE SOUILLAC airport,Passenger,Passengers carried,All airlines,:,
2019M08,REIMS/CHAMPAGNE airport,Passenger,Passengers carried,All airlines,:,
2019M08,STRASBOURG-ENTZHEIM airport,Passenger,Passengers carried,All airlines,:,
2019M08,CANNES/PALM BEACH airport,Passenger,Passengers carried,All airlines,:,
2019M08,HYERES-LE PALYVESTRE airport,Passenger,Passengers carried,All airlines,:,
2019M08,NIMES-GARONS airport,Passenger,Passengers carried,All airlines,:,
2019M08,LA MOLE airport,Passenger,Passengers carried,All airlines,:,
2019M08,STRASBOURG airport System,Passenger,Passengers carried,All airlines,:,
2019M08,CAYENNE-FELIX-EBOUE airport,Passenger,Passengers carried,All airlines,:,
2019M08,MARIPASOULA airport,Passenger,Passengers carried,All airlines,:,
2019M08,AIME CESAIRE/MARTINIQUE airport,Passenger,Passengers carried,All airlines,:,
2019M08,"SAINT MARTIN, GRAND CASE, GUADELOUPE airport",Passenger,Passengers carried,All airlines,:,
2019M08,SAINT BARTHELEMY/FRENCH ANTILLES airport,Passenger,Passengers carried,All airlines,:,
2019M08,MARIE GALANTE airport,Passenger,Passengers carried,All airlines,:,
2019M08,POINTE-A-PITRE/LE RAIZET/GUADELOUPE airport,Passenger,Passengers carried,All airlines,:,
2019M08,LES SAINTES/TERRE DE HAUT/FRENCH ANTILLES airport,Passenger,Passengers carried,All airlines,:,
2019M08,ZAGREB (AFTN) airport,Passenger,Passengers carried,All airlines,:,
2019M08,DUBROVNIK/CILIPI airport,Passenger,Passengers carried,All airlines,:,
2019M08,LOSINJ/LOSINJ I. airport,Passenger,Passengers carried,All airlines,:,
2019M08,OSIJEK/KLISA airport,Passenger,Passengers carried,All airlines,:,
2019M08,PULA airport,Passenger,Passengers carried,All airlines,:,
2019M08,RIJEKA/KRK airport,Passenger,Passengers carried,All airlines,:,
2019M08,BRAC airport,Passenger,Passengers carried,All airlines,:,
2019M08,SPLIT/KASTELA airport,Passenger,Passengers carried,All airlines,:,
2019M08,ZAGREB/PLESO airport,Passenger,Passengers carried,All airlines,:,
2019M08,ZADAR/ZEMUNIK airport,Passenger,Passengers carried,All airlines,:,
2019M08,CROTONE airport,Passenger,Passengers carried,All airlines,:,
2019M08,BARI/PALESE airport,Passenger,Passengers carried,All airlines,:,
2019M08,FOGGIA/GINO LISA airport,Passenger,Passengers carried,All airlines,:,
2019M08,TARANTO/GROTTAGLIE airport,Passenger,Passengers carried,All airlines,:,
2019M08,PESCARA airport,Passenger,Passengers carried,All airlines,:,
2019M08,BRINDISI/CASALE airport,Passenger,Passengers carried,All airlines,:,
2019M08,LAMEZIA TERME airport,Passenger,Passengers carried,All airlines,:,
2019M08,COMISO airport,Passenger,Passengers carried,All airlines,:,
2019M08,CATANIA/FONTANAROSSA airport,Passenger,Passengers carried,All airlines,:,
2019M08,LAMPEDUSA airport,Passenger,Passengers carried,All airlines,:,
2019M08,PANTELLERIA airport,Passenger,Passengers carried,All airlines,:,
2019M08,PALERMO/PUNTA RAISI airport,Passenger,Passengers carried,All airlines,:,
2019M08,REGGIO CALABRIA airport,Passenger,Passengers carried,All airlines,:,
2019M08,TRAPANI/BIRGI airport,Passenger,Passengers carried,All airlines,:,
2019M08,ALGHERO/FERTILIA airport,Passenger,Passengers carried,All airlines,:,
2019M08,CAGLIARI/ELMAS airport,Passenger,Passengers carried,All airlines,:,
2019M08,OLBIA/COSTA SMERALDA airport,Passenger,Passengers carried,All airlines,:,
2019M08,TORTOLI/ARBATAX airport,Passenger,Passengers carried,All airlines,:,
2019M08,MILANO/MALPENSA airport,Passenger,Passengers carried,All airlines,:,
2019M08,BERGAMO/ORIO AL SERIO airport,Passenger,Passengers carried,All airlines,:,
2019M08,TORINO/CASELLE airport,Passenger,Passengers carried,All airlines,:,
2019M08,ALBENGA airport,Passenger,Passengers carried,All airlines,:,
2019M08,GENOVA/SESTRI airport,Passenger,Passengers carried,All airlines,:,
2019M08,MILANO/LINATE airport,Passenger,Passengers carried,All airlines,:,
2019M08,PARMA airport,Passenger,Passengers carried,All airlines,:,
2019M08,AOSTA airport,Passenger,Passengers carried,All airlines,:,
2019M08,CUNEO/LEVALDIGI airport,Passenger,Passengers carried,All airlines,:,
2019M08,BOLZANO airport,Passenger,Passengers carried,All airlines,:,
2019M08,BOLOGNA/BORGO PANIGALE airport,Passenger,Passengers carried,All airlines,:,
2019M08,TREVISO/S.ANGELO airport,Passenger,Passengers carried,All airlines,:,
2019M08,FORLI airport,Passenger,Passengers carried,All airlines,:,
2019M08,VERONA/BOSCOMANTICO airport,Passenger,Passengers carried,All airlines,:,
2019M08,BRESCIA/MONTICHIARI airport,Passenger,Passengers carried,All airlines,:,
2019M08,TRIESTE/RONCHI DEI LEGIONARI airport,Passenger,Passengers carried,All airlines,:,
2019M08,RIMINI/MIRAMARE airport,Passenger,Passengers carried,All airlines,:,
2019M08,VERONA/VILLAFRANCA airport,Passenger,Passengers carried,All airlines,:,
2019M08,ANCONA/FALCONARA airport,Passenger,Passengers carried,All airlines,:,
2019M08,VENEZIA/TESSERA airport,Passenger,Passengers carried,All airlines,:,
2019M08,ROMA/CIAMPINO airport,Passenger,Passengers carried,All airlines,:,
2019M08,ROMA/FIUMICINO airport,Passenger,Passengers carried,All airlines,:,
2019M08,MARINA DI CAMPO airport,Passenger,Passengers carried,All airlines,:,
2019M08,NAPOLI/CAPODICHINO airport,Passenger,Passengers carried,All airlines,:,
2019M08,PISA/S. GIUSTO airport,Passenger,Passengers carried,All airlines,:,
2019M08,FIRENZE/PERETOLA airport,Passenger,Passengers carried,All airlines,:,
2019M08,GROSSETO airport,Passenger,Passengers carried,All airlines,:,
2019M08,PERUGIA/S. FRANCESCO airport,Passenger,Passengers carried,All airlines,:,
2019M08,LARNAKA/INTL airport,Passenger,Passengers carried,All airlines,:,
2019M08,PAFOS/INTL airport,Passenger,Passengers carried,All airlines,:,
2019M08,LIEPAJA airport,Passenger,Passengers carried,All airlines,:,
2019M08,RIGA airport,Passenger,Passengers carried,All airlines,:,
2019M08,KAUNAS INTL airport,Passenger,Passengers carried,All airlines,:,
2019M08,PALANGA/INTERNATIONAL airport,Passenger,Passengers carried,All airlines,:,
2019M08,SIAULIAI/INTERNATIONAL airport,Passenger,Passengers carried,All airlines,:,
2019M08,VILNIUS/INTERNATIONAL airport,Passenger,Passengers carried,All airlines,:,
2019M08,LUXEMBOURG airport,Passenger,Passengers carried,All airlines,:,
2019M08,BUDAPEST/LISZT FERENC INTERNATIONAL airport,Passenger,Passengers carried,All airlines,:,
2019M08,DEBRECEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,GYOR/PER airport,Passenger,Passengers carried,All airlines,:,
2019M08,HEVIZ/BALATON airport,Passenger,Passengers carried,All airlines,:,
2019M08,LUQA airport,Passenger,Passengers carried,All airlines,:,
2019M08,AMSTERDAM/SCHIPHOL airport,Passenger,Passengers carried,All airlines,:,
2019M08,MAASTRICHT/AACHEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,EINDHOVEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,GRONINGEN/EELDE airport,Passenger,Passengers carried,All airlines,:,
2019M08,ROTTERDAM airport,Passenger,Passengers carried,All airlines,:,
2019M08,GRAZ airport,Passenger,Passengers carried,All airlines,:,
2019M08,INNSBRUCK airport,Passenger,Passengers carried,All airlines,:,
2019M08,KLAGENFURT airport,Passenger,Passengers carried,All airlines,:,
2019M08,LINZ airport,Passenger,Passengers carried,All airlines,:,
2019M08,SALZBURG airport,Passenger,Passengers carried,All airlines,:,
2019M08,WIEN-SCHWECHAT airport,Passenger,Passengers carried,All airlines,:,
2019M08,BYDGOSZCZ/BIEDASZKOWO airport,Passenger,Passengers carried,All airlines,:,
2019M08,BYDGOSZCZ/SZWEDEROWO airport,Passenger,Passengers carried,All airlines,:,
2019M08,GDANSK IM LECHA WALESY airport,Passenger,Passengers carried,All airlines,:,
2019M08,KRAKOW/BALICE airport,Passenger,Passengers carried,All airlines,:,
2019M08,KATOWICE/PYRZOWICE airport,Passenger,Passengers carried,All airlines,:,
2019M08,LUBLIN airport,Passenger,Passengers carried,All airlines,:,
2019M08,LODZ/LUBLINEK airport,Passenger,Passengers carried,All airlines,:,
2019M08,WARSZAWA/MODLIN airport,Passenger,Passengers carried,All airlines,:,
2019M08,POZNAN/LAWICA airport,Passenger,Passengers carried,All airlines,:,
2019M08,RZESZOW/JASIONKA airport,Passenger,Passengers carried,All airlines,:,
2019M08,SZCZECIN/GOLENIOW airport,Passenger,Passengers carried,All airlines,:,
2019M08,OLSZTYN-MAZURY airport,Passenger,Passengers carried,All airlines,:,
2019M08,WARSZAWIA/CHOPINA airport,Passenger,Passengers carried,All airlines,:,
2019M08,WROCLAW/STRACHOWICE airport,Passenger,Passengers carried,All airlines,:,
2019M08,ZIELONA GORA/BABIMOST airport,Passenger,Passengers carried,All airlines,:,
2019M08,Unknown airport - POLAND,Passenger,Passengers carried,All airlines,:,
2019M08,SANTA MARIA airport,Passenger,Passengers carried,All airlines,:,
2019M08,BRAGANCA airport,Passenger,Passengers carried,All airlines,:,
2019M08,BEJA airport,Passenger,Passengers carried,All airlines,:,
2019M08,CORVO airport,Passenger,Passengers carried,All airlines,:,
2019M08,CASCAIS airport,Passenger,Passengers carried,All airlines,:,
2019M08,FLORES airport,Passenger,Passengers carried,All airlines,:,
2019M08,FARO airport,Passenger,Passengers carried,All airlines,:,
2019M08,FUNCHAL/MADEIRA I. airport,Passenger,Passengers carried,All airlines,:,
2019M08,GRACIOSA airport,Passenger,Passengers carried,All airlines,:,
2019M08,HORTA airport,Passenger,Passengers carried,All airlines,:,
2019M08,LAJES airport,Passenger,Passengers carried,All airlines,:,
2019M08,MADEIRA airport,Passenger,Passengers carried,All airlines,:,
2019M08,PONTA DELGADA airport,Passenger,Passengers carried,All airlines,:,
2019M08,PICO airport,Passenger,Passengers carried,All airlines,:,
2019M08,PORTIMAO airport,Passenger,Passengers carried,All airlines,:,
2019M08,SANTA MARIA OAC/FIC airport,Passenger,Passengers carried,All airlines,:,
2019M08,PORTO airport,Passenger,Passengers carried,All airlines,:,
2019M08,PORTO SANTO airport,Passenger,Passengers carried,All airlines,:,
2019M08,LISBOA airport,Passenger,Passengers carried,All airlines,:,
2019M08,SAO JORGE airport,Passenger,Passengers carried,All airlines,:,
2019M08,VILA REAL airport,Passenger,Passengers carried,All airlines,:,
2019M08,VISEU airport,Passenger,Passengers carried,All airlines,:,
2019M08,ARAD airport,Passenger,Passengers carried,All airlines,:,
2019M08,BACAU/GEORGE ENESCU airport,Passenger,Passengers carried,All airlines,:,
2019M08,BAIA MARE airport,Passenger,Passengers carried,All airlines,:,
2019M08,BUCURESTI/BANEASA-AUREL VLAICU airport,Passenger,Passengers carried,All airlines,:,
2019M08,CONSTANTA/MIHAIL KOGALNICEANU airport,Passenger,Passengers carried,All airlines,:,
2019M08,CLUJ NAPOCA/AVRAM IANCU airport,Passenger,Passengers carried,All airlines,:,
2019M08,CARANSEBES airport,Passenger,Passengers carried,All airlines,:,
2019M08,CRAIOVA airport,Passenger,Passengers carried,All airlines,:,
2019M08,IASI airport,Passenger,Passengers carried,All airlines,:,
2019M08,ORADEA airport,Passenger,Passengers carried,All airlines,:,
2019M08,BUCURESTI/HENRI COANDA airport,Passenger,Passengers carried,All airlines,:,
2019M08,SIBIU airport,Passenger,Passengers carried,All airlines,:,
2019M08,SATU MARE airport,Passenger,Passengers carried,All airlines,:,
2019M08,SUCEAVA/STEFAN CEL MARE airport,Passenger,Passengers carried,All airlines,:,
2019M08,TULCEA/DELTA DUNARII airport,Passenger,Passengers carried,All airlines,:,
2019M08,TARGU MURES/TRANSILVANIA airport,Passenger,Passengers carried,All airlines,:,
2019M08,TIMISOARA/TRAIAN VUIA airport,Passenger,Passengers carried,All airlines,:,
2019M08,LJUBLJANA/BRNIK airport,Passenger,Passengers carried,All airlines,:,
2019M08,BRATISLAVA/M.R.STEFANIK airport,Passenger,Passengers carried,All airlines,:,
2019M08,KOSICE airport,Passenger,Passengers carried,All airlines,:,
2019M08,PIESTANY airport,Passenger,Passengers carried,All airlines,:,
2019M08,SLIAC airport,Passenger,Passengers carried,All airlines,:,
2019M08,POPRAD-TATRY airport,Passenger,Passengers carried,All airlines,:,
2019M08,ZILINA airport,Passenger,Passengers carried,All airlines,:,
2019M08,Unknown airport - SLOVAKIA,Passenger,Passengers carried,All airlines,:,
2019M08,TAMPERE ACC/RCC airport,Passenger,Passengers carried,All airlines,:,
2019M08,ENONTEKIO airport,Passenger,Passengers carried,All airlines,8,
2019M08,HALLI airport,Passenger,Passengers carried,All airlines,0,
2019M08,HELSINKI-MALMI airport,Passenger,Passengers carried,All airlines,:,
2019M08,HELSINKI-VANTAA airport,Passenger,Passengers carried,All airlines,2 037 264,
2019M08,IVALO airport,Passenger,Passengers carried,All airlines,6 883,
2019M08,JOENSUU airport,Passenger,Passengers carried,All airlines,8 741,
2019M08,JYVASKYLA airport,Passenger,Passengers carried,All airlines,4 473,
2019M08,KAUHAVA airport,Passenger,Passengers carried,All airlines,:,
2019M08,KEMI-TORNIO airport,Passenger,Passengers carried,All airlines,4 616,
2019M08,KAJAANI airport,Passenger,Passengers carried,All airlines,5 856,
2019M08,KOKKOLA-PIETARSAARI airport,Passenger,Passengers carried,All airlines,4 054,
2019M08,KUUSAMO airport,Passenger,Passengers carried,All airlines,1 724,
2019M08,KITTILA airport,Passenger,Passengers carried,All airlines,3 961,
2019M08,KUOPIO airport,Passenger,Passengers carried,All airlines,15 505,
2019M08,LAPPEENRANTA airport,Passenger,Passengers carried,All airlines,:,
2019M08,MARIEHAMN airport,Passenger,Passengers carried,All airlines,4 057,
2019M08,OULU airport,Passenger,Passengers carried,All airlines,81 825,
2019M08,PORI airport,Passenger,Passengers carried,All airlines,931,
2019M08,ROVANIEMI airport,Passenger,Passengers carried,All airlines,32 985,
2019M08,SAVONLINNA airport,Passenger,Passengers carried,All airlines,415,
2019M08,SEINAJOKI airport,Passenger,Passengers carried,All airlines,:,
2019M08,TAMPERE-PIRKKALA airport,Passenger,Passengers carried,All airlines,16 303,
2019M08,TURKU airport,Passenger,Passengers carried,All airlines,46 253,
2019M08,UTTI airport,Passenger,Passengers carried,All airlines,0,
2019M08,VAASA airport,Passenger,Passengers carried,All airlines,23 099,
2019M08,VARKAUS airport,Passenger,Passengers carried,All airlines,:,
2019M08,Unknown airport - FINLAND,Passenger,Passengers carried,All airlines,:,
2019M08,RONNEBY airport,Passenger,Passengers carried,All airlines,:,
2019M08,GOTEBORG/LANDVETTER airport,Passenger,Passengers carried,All airlines,:,
2019M08,JONKOPING airport,Passenger,Passengers carried,All airlines,:,
2019M08,GOTEBORG/SAVE airport,Passenger,Passengers carried,All airlines,:,
2019M08,TROLLHATTAN-VANERSBORG airport,Passenger,Passengers carried,All airlines,:,
2019M08,MORA/SILJAN airport,Passenger,Passengers carried,All airlines,:,
2019M08,STOCKHOLM/SKAVSTA airport,Passenger,Passengers carried,All airlines,:,
2019M08,KRISTIANSTAD airport,Passenger,Passengers carried,All airlines,:,
2019M08,OSKARSHAMN airport,Passenger,Passengers carried,All airlines,:,
2019M08,KALMAR airport,Passenger,Passengers carried,All airlines,:,
2019M08,MALMO airport,Passenger,Passengers carried,All airlines,:,
2019M08,HALMSTAD airport,Passenger,Passengers carried,All airlines,:,
2019M08,VAXJO/KRONOBERG airport,Passenger,Passengers carried,All airlines,:,
2019M08,SVEG airport,Passenger,Passengers carried,All airlines,:,
2019M08,GALLIVARE airport,Passenger,Passengers carried,All airlines,:,
2019M08,KRAMFORS-SOLLEFTEA airport,Passenger,Passengers carried,All airlines,:,
2019M08,LYCKSELE airport,Passenger,Passengers carried,All airlines,:,
2019M08,SUNDSVALL-TIMRA airport,Passenger,Passengers carried,All airlines,:,
2019M08,ORNSKOLDSVIK airport,Passenger,Passengers carried,All airlines,:,
2019M08,KIRUNA airport,Passenger,Passengers carried,All airlines,:,
2019M08,SKELLEFTEA airport,Passenger,Passengers carried,All airlines,:,
2019M08,UMEA airport,Passenger,Passengers carried,All airlines,:,
2019M08,VILHELMINA airport,Passenger,Passengers carried,All airlines,:,
2019M08,ARVIDSJAUR airport,Passenger,Passengers carried,All airlines,:,
2019M08,ARE OSTERSUND airport,Passenger,Passengers carried,All airlines,:,
2019M08,OREBRO airport,Passenger,Passengers carried,All airlines,:,
2019M08,HAGFORS airport,Passenger,Passengers carried,All airlines,:,
2019M08,KARLSTAD airport,Passenger,Passengers carried,All airlines,:,
2019M08,STOCKHOLM/VASTERAS airport,Passenger,Passengers carried,All airlines,:,
2019M08,LULEA/KALLAX airport,Passenger,Passengers carried,All airlines,:,
2019M08,OESTERSUND airport,Passenger,Passengers carried,All airlines,:,
2019M08,STOCKHOLM/ARLANDA airport,Passenger,Passengers carried,All airlines,:,
2019M08,STOCKHOLM/BROMMA airport,Passenger,Passengers carried,All airlines,:,
2019M08,BORLANGE airport,Passenger,Passengers carried,All airlines,:,
2019M08,HULTSFRED-VIMMERBY airport,Passenger,Passengers carried,All airlines,:,
2019M08,LINKOPING/SAAB airport,Passenger,Passengers carried,All airlines,:,
2019M08,NORRKOPING/KUNGSANGEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,TORSBY airport,Passenger,Passengers carried,All airlines,:,
2019M08,VISBY airport,Passenger,Passengers carried,All airlines,:,
2019M08,ANGELHOLM airport,Passenger,Passengers carried,All airlines,:,
2019M08,STORUMAM airport,Passenger,Passengers carried,All airlines,:,
2019M08,PAJALA airport,Passenger,Passengers carried,All airlines,:,
2019M08,HEMAVAN TARNABY airport,Passenger,Passengers carried,All airlines,:,
2019M08,BELFAST/ALDERGROVE airport,Passenger,Passengers carried,All airlines,:,
2019M08,BELFAST/CITY airport,Passenger,Passengers carried,All airlines,:,
2019M08,LONDONDERRY/EGLINTON airport,Passenger,Passengers carried,All airlines,:,
2019M08,BIRMINGHAM airport,Passenger,Passengers carried,All airlines,:,
2019M08,COVENTRY airport,Passenger,Passengers carried,All airlines,:,
2019M08,GLOUCESTERSHIRE airport,Passenger,Passengers carried,All airlines,:,
2019M08,MANCHESTER airport,Passenger,Passengers carried,All airlines,:,
2019M08,DONCASTER SHEFFIELD airport,Passenger,Passengers carried,All airlines,:,
2019M08,NEWQUAY airport,Passenger,Passengers carried,All airlines,:,
2019M08,CAMPBELTOWN airport,Passenger,Passengers carried,All airlines,:,
2019M08,LERWICK/TINGWALL airport,Passenger,Passengers carried,All airlines,:,
2019M08,CARDIFF airport,Passenger,Passengers carried,All airlines,:,
2019M08,SWANSEA airport,Passenger,Passengers carried,All airlines,:,
2019M08,BRISTOL airport,Passenger,Passengers carried,All airlines,:,
2019M08,LIVERPOOL airport,Passenger,Passengers carried,All airlines,:,
2019M08,LONDON LUTON airport,Passenger,Passengers carried,All airlines,:,
2019M08,LANDS END airport,Passenger,Passengers carried,All airlines,:,
2019M08,PLYMOUTH airport,Passenger,Passengers carried,All airlines,:,
2019M08,SCILLY ISLES/ST MARYS airport,Passenger,Passengers carried,All airlines,:,
2019M08,BOURNEMOUTH airport,Passenger,Passengers carried,All airlines,:,
2019M08,SOUTHAMPTON airport,Passenger,Passengers carried,All airlines,:,
2019M08,BEMBRIDGE airport,Passenger,Passengers carried,All airlines,:,
2019M08,PENZANCE airport,Passenger,Passengers carried,All airlines,:,
2019M08,NEWQUAY airport,Passenger,Passengers carried,All airlines,:,
2019M08,TRESCO airport,Passenger,Passengers carried,All airlines,:,
2019M08,SHOREHAM airport,Passenger,Passengers carried,All airlines,:,
2019M08,BIGGIN HILL airport,Passenger,Passengers carried,All airlines,:,
2019M08,LONDON GATWICK airport,Passenger,Passengers carried,All airlines,:,
2019M08,LONDON/CITY airport,Passenger,Passengers carried,All airlines,:,
2019M08,LONDON HEATHROW airport,Passenger,Passengers carried,All airlines,:,
2019M08,LONDON HELIPORT airport,Passenger,Passengers carried,All airlines,:,
2019M08,SOUTHEND airport,Passenger,Passengers carried,All airlines,:,
2019M08,LYDD airport,Passenger,Passengers carried,All airlines,:,
2019M08,MANSTON airport,Passenger,Passengers carried,All airlines,:,
2019M08,CARLISLE airport,Passenger,Passengers carried,All airlines,:,
2019M08,BLACKPOOL airport,Passenger,Passengers carried,All airlines,:,
2019M08,HUMBERSIDE airport,Passenger,Passengers carried,All airlines,:,
2019M08,BARROW/WALNEY ISLAND airport,Passenger,Passengers carried,All airlines,:,
2019M08,LEEDS BRADFORD airport,Passenger,Passengers carried,All airlines,:,
2019M08,HAWARDEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,NEWCASTLE airport,Passenger,Passengers carried,All airlines,:,
2019M08,DURHAM TEES VALLEY airport,Passenger,Passengers carried,All airlines,:,
2019M08,EAST MIDLANDS airport,Passenger,Passengers carried,All airlines,:,
2019M08,KIRKWALL airport,Passenger,Passengers carried,All airlines,:,
2019M08,SUMBURGH airport,Passenger,Passengers carried,All airlines,:,
2019M08,WICK airport,Passenger,Passengers carried,All airlines,:,
2019M08,ABERDEEN/DYCE airport,Passenger,Passengers carried,All airlines,:,
2019M08,INVERNESS airport,Passenger,Passengers carried,All airlines,:,
2019M08,GLASGOW airport,Passenger,Passengers carried,All airlines,:,
2019M08,EDINBURGH airport,Passenger,Passengers carried,All airlines,:,
2019M08,ISLAY airport,Passenger,Passengers carried,All airlines,:,
2019M08,PRESTWICK airport,Passenger,Passengers carried,All airlines,:,
2019M08,BENBECULA airport,Passenger,Passengers carried,All airlines,:,
2019M08,SCATSTA airport,Passenger,Passengers carried,All airlines,:,
2019M08,DUNDEE airport,Passenger,Passengers carried,All airlines,:,
2019M08,STORNOWAY airport,Passenger,Passengers carried,All airlines,:,
2019M08,BARRA airport,Passenger,Passengers carried,All airlines,:,
2019M08,TIREE airport,Passenger,Passengers carried,All airlines,:,
2019M08,UNST airport,Passenger,Passengers carried,All airlines,:,
2019M08,CAMBRIDGE airport,Passenger,Passengers carried,All airlines,:,
2019M08,NORWICH airport,Passenger,Passengers carried,All airlines,:,
2019M08,LONDON STANSTED airport,Passenger,Passengers carried,All airlines,:,
2019M08,SHEFFIELD CITY airport,Passenger,Passengers carried,All airlines,:,
2019M08,CRANFIELD airport,Passenger,Passengers carried,All airlines,:,
2019M08,EXETER airport,Passenger,Passengers carried,All airlines,:,
2019M08,OXFORD/KIDLINGTON airport,Passenger,Passengers carried,All airlines,:,
2019M08,AKUREYRI airport,Passenger,Passengers carried,All airlines,:,
2019M08,BAKKI airport,Passenger,Passengers carried,All airlines,:,
2019M08,BILDUDALUR airport,Passenger,Passengers carried,All airlines,:,
2019M08,EGILSSTADIR airport,Passenger,Passengers carried,All airlines,:,
2019M08,GJOGUR airport,Passenger,Passengers carried,All airlines,:,
2019M08,GRIMSEY airport,Passenger,Passengers carried,All airlines,:,
2019M08,HOFN HORNAFIRDI airport,Passenger,Passengers carried,All airlines,:,
2019M08,HUSAVIK airport,Passenger,Passengers carried,All airlines,:,
2019M08,ISAFJORDUR airport,Passenger,Passengers carried,All airlines,:,
2019M08,KEFLAVIK airport,Passenger,Passengers carried,All airlines,:,
2019M08,KOPASKER airport,Passenger,Passengers carried,All airlines,:,
2019M08,SAUDARKROKUR airport,Passenger,Passengers carried,All airlines,:,
2019M08,NORDFJORDUR airport,Passenger,Passengers carried,All airlines,:,
2019M08,PATREKSFJORDUR airport,Passenger,Passengers carried,All airlines,:,
2019M08,RAUFARHOFN airport,Passenger,Passengers carried,All airlines,:,
2019M08,REYKJAVIK airport,Passenger,Passengers carried,All airlines,:,
2019M08,REYKJAHLID airport,Passenger,Passengers carried,All airlines,:,
2019M08,SIGLUFJORDUR airport,Passenger,Passengers carried,All airlines,:,
2019M08,STYKKISHOLMUR airport,Passenger,Passengers carried,All airlines,:,
2019M08,THINGEYRI airport,Passenger,Passengers carried,All airlines,:,
2019M08,THORSHOFN airport,Passenger,Passengers carried,All airlines,:,
2019M08,VESTMANNAEYJAR airport,Passenger,Passengers carried,All airlines,:,
2019M08,VOPNAFJORDUR airport,Passenger,Passengers carried,All airlines,:,
2019M08,OSTRE AERA airport,Passenger,Passengers carried,All airlines,:,
2019M08,AL/HALLINGDAL SJUKESTUGU airport,Passenger,Passengers carried,All airlines,:,
2019M08,ALESUND/VIGRA airport,Passenger,Passengers carried,All airlines,:,
2019M08,ANDOYA/ANDENES airport,Passenger,Passengers carried,All airlines,:,
2019M08,NY-ALESUND/HAMNERABBEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,ALTA airport,Passenger,Passengers carried,All airlines,:,
2019M08,BARENTSBURG airport,Passenger,Passengers carried,All airlines,:,
2019M08,"NORWAY ACC, BODO airport",Passenger,Passengers carried,All airlines,:,
2019M08,BALDER airport,Passenger,Passengers carried,All airlines,:,
2019M08,BERGEN/GRONNEVIKSOREN airport,Passenger,Passengers carried,All airlines,:,
